Entity,Day,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Canada,2022-04-27,1.7700192
Canada,2022-04-28,1.9135343
Canada,2022-04-29,1.8583362
Canada,2022-04-30,1.8178576
Canada,2022-05-01,1.7552997
Canada,2022-05-02,1.773699
Canada,2022-05-03,1.7626594
Canada,2022-05-04,1.7332205
Canada,2022-05-05,1.7442601
Canada,2022-05-06,1.7994581
Canada,2022-05-07,1.8215375
Canada,2022-05-08,1.7884185
Canada,2022-05-09,1.8583362
Canada,2022-05-10,1.8178576
Canada,2022-05-11,1.8068179
Canada,2022-05-12,1.8693758
Canada,2022-05-13,1.8509765
Canada,2022-05-14,1.8104979
Canada,2022-05-15,1.8436167
Canada,2022-05-16,1.9356135
Canada,2022-05-17,1.9282538
Canada,2022-05-18,1.9576927
Canada,2022-05-19,1.7994581
Canada,2022-05-20,1.6964217
Canada,2022-05-21,1.689062
Canada,2022-05-22,1.6449035
Canada,2022-05-23,1.3210746
Canada,2022-05-24,1.310035
Canada,2022-05-25,1.251157
Canada,2022-05-26,1.1481205
Canada,2022-05-27,1.1738797
Canada,2022-05-28,1.1554803
Canada,2022-05-29,1.1150017
Canada,2022-05-30,1.2621967
Canada,2022-05-31,1.2437973
Canada,2022-06-01,1.225398
Canada,2022-06-02,1.280596
Canada,2022-06-03,1.2621967
Canada,2022-06-04,1.1738797
Canada,2022-06-05,1.1186816
Canada,2022-06-06,0.5409414
Canada,2022-06-07,0.5446213
Canada,2022-06-08,0.5667005
Canada,2022-06-09,0.3459081
Canada,2022-06-10,0.349588
Canada,2022-06-11,0.320149
Canada,2022-06-12,0.28335026
Canada,2022-06-13,0.24655153
Canada,2022-06-14,0.23551191
Canada,2022-06-15,0.17663394
Canada,2022-06-16,0.12511571
Canada,2022-06-17,0
Canada,2022-06-18,0
Canada,2022-06-19,0
Canada,2022-06-20,0
Canada,2022-06-21,0
Canada,2022-06-22,0
Canada,2022-06-23,0
Canada,2022-06-24,0
Canada,2022-06-25,0.52622193
Canada,2022-06-26,0.52622193
Canada,2022-06-27,0.52622193
Canada,2022-06-28,0.52622193
Canada,2022-06-29,0.52622193
Canada,2022-06-30,0.52622193
Canada,2022-07-01,0.52622193
Canada,2022-07-02,0.5151823
Canada,2022-07-03,0.5151823
Canada,2022-07-04,0.5151823
Canada,2022-07-05,0.5151823
Canada,2022-07-06,0.5151823
Canada,2022-07-07,0.5151823
Canada,2022-07-08,0.5151823
Canada,2022-07-09,0.5593408
Canada,2022-07-10,0.5593408
Canada,2022-07-11,0.5593408
Canada,2022-07-12,0.5593408
Canada,2022-07-13,0.5593408
Canada,2022-07-14,0.5593408
Canada,2022-07-15,0.5593408
Canada,2022-07-16,0.640298
Canada,2022-07-17,0.640298
Canada,2022-07-18,0.640298
Canada,2022-07-19,0.640298
Canada,2022-07-20,0.640298
Canada,2022-07-21,0.640298
Canada,2022-07-22,0.640298
Canada,2022-07-23,0.8905294
Canada,2022-07-24,0.8905294
Canada,2022-07-25,0.8905294
Canada,2022-07-26,0.8905294
Canada,2022-07-27,0.8905294
Canada,2022-07-28,0.8905294
Canada,2022-07-29,0.8905294
Canada,2022-07-30,1.0708432
Canada,2022-07-31,1.0708432
Canada,2022-08-01,1.0708432
Canada,2022-08-02,1.0708432
Canada,2022-08-03,1.0708432
Canada,2022-08-04,1.0708432
Canada,2022-08-05,1.0708432
Canada,2022-08-06,0.96780676
Canada,2022-08-07,0.96780676
Canada,2022-08-08,0.96780676
Canada,2022-08-09,0.96780676
Canada,2022-08-10,0.96780676
Canada,2022-08-11,0.96780676
Canada,2022-08-12,0.96780676
Canada,2022-08-13,1.2732363
Canada,2022-08-14,1.2732363
Canada,2022-08-15,1.2732363
Canada,2022-08-16,1.2732363
Canada,2022-08-17,1.2732363
Canada,2022-08-18,1.2732363
Canada,2022-08-19,1.2732363
Canada,2022-08-20,0.9530873
Canada,2022-08-21,0.9530873
Canada,2022-08-22,0.9530873
Canada,2022-08-23,0.9530873
Canada,2022-08-24,0.9530873
Canada,2022-08-25,0.9530873
Canada,2022-08-26,0.9530873
Canada,2022-08-27,1.1039621
Canada,2022-08-28,1.1039621
Canada,2022-08-29,1.1039621
Canada,2022-08-30,1.1039621
Canada,2022-08-31,1.1039621
Canada,2022-09-01,1.1039621
Canada,2022-09-02,1.1039621
Canada,2022-09-03,1.1113218
Canada,2022-09-04,1.1113218
Canada,2022-09-05,1.1113218
Canada,2022-09-06,1.1113218
Canada,2022-09-07,1.1113218
Canada,2022-09-08,1.1113218
Canada,2022-09-09,1.1113218
Canada,2022-09-10,0.93100804
Canada,2022-09-11,0.93100804
Canada,2022-09-12,0.93100804
Canada,2022-09-13,0.93100804
Canada,2022-09-14,0.93100804
Canada,2022-09-15,0.93100804
Canada,2022-09-16,0.93100804
Canada,2022-09-17,0.8353313
Canada,2022-09-18,0.8353313
Canada,2022-09-19,0.8353313
Canada,2022-09-20,0.8353313
Canada,2022-09-21,0.8353313
Canada,2022-09-22,0.8353313
Canada,2022-09-23,0.8353313
Canada,2022-09-24,0.8242917
Canada,2022-09-25,0.8242917
Canada,2022-09-26,0.8242917
Canada,2022-09-27,0.8242917
Canada,2022-09-28,0.8242917
Canada,2022-09-29,0.8242917
Canada,2022-09-30,0.8242917
Canada,2022-10-01,0.77277344
Canada,2022-10-02,0.77277344
Canada,2022-10-03,0.77277344
Canada,2022-10-04,0.77277344
Canada,2022-10-05,0.77277344
Canada,2022-10-06,0.77277344
Canada,2022-10-07,0.77277344
Canada,2022-10-08,0.8500508
Canada,2022-10-09,0.8500508
Canada,2022-10-10,0.8500508
Canada,2022-10-11,0.8500508
Canada,2022-10-12,0.8500508
Canada,2022-10-13,0.8500508
Canada,2022-10-14,0.8500508
Canada,2022-10-15,1.0561237
Canada,2022-10-16,1.0561237
Canada,2022-10-17,1.0561237
Canada,2022-10-18,1.0561237
Canada,2022-10-19,1.0561237
Canada,2022-10-20,1.0561237
Canada,2022-10-21,1.0561237
Canada,2022-10-22,1.3946722
Canada,2022-10-23,1.3946722
Canada,2022-10-24,1.3946722
Canada,2022-10-25,1.3946722
Canada,2022-10-26,1.3946722
Canada,2022-10-27,1.3946722
Canada,2022-10-28,1.3946722
Canada,2022-10-29,1.398352
Canada,2022-10-30,1.398352
Canada,2022-10-31,1.398352
Canada,2022-11-01,1.398352
Canada,2022-11-02,1.398352
Canada,2022-11-03,1.398352
Canada,2022-11-04,1.398352
Canada,2022-11-05,1.3836324
Canada,2022-11-06,1.3836324
Canada,2022-11-07,1.3836324
Canada,2022-11-08,1.3836324
Canada,2022-11-09,1.3836324
Canada,2022-11-10,1.3836324
Canada,2022-11-11,1.3836324
Canada,2022-11-12,1.2658765
Canada,2022-11-13,1.2658765
Canada,2022-11-14,1.2658765
Canada,2022-11-15,1.2658765
Canada,2022-11-16,1.2658765
Canada,2022-11-17,1.2658765
Canada,2022-11-18,1.2658765
Canada,2022-11-19,1.1186816
Canada,2022-11-20,1.1186816
Canada,2022-11-21,1.1186816
Canada,2022-11-22,1.1186816
Canada,2022-11-23,1.1186816
Canada,2022-11-24,1.1186816
Canada,2022-11-25,1.1186816
Canada,2022-11-26,1.1849194
Canada,2022-11-27,1.1849194
Canada,2022-11-28,1.1849194
Canada,2022-11-29,1.1849194
Canada,2022-11-30,1.1849194
Canada,2022-12-01,1.1849194
Canada,2022-12-02,1.1849194
Canada,2022-12-03,1.133401
Canada,2022-12-04,1.133401
Canada,2022-12-05,1.133401
Canada,2022-12-06,1.133401
Canada,2022-12-07,1.133401
Canada,2022-12-08,1.133401
Canada,2022-12-09,1.133401
Canada,2022-12-10,1.048764
Canada,2022-12-11,1.048764
Canada,2022-12-12,1.048764
Canada,2022-12-13,1.048764
Canada,2022-12-14,1.048764
Canada,2022-12-15,1.048764
Canada,2022-12-16,1.048764
Canada,2022-12-17,1.0303646
Canada,2022-12-18,1.0303646
Canada,2022-12-19,1.0303646
Canada,2022-12-20,1.0303646
Canada,2022-12-21,1.0303646
Canada,2022-12-22,1.0303646
Canada,2022-12-23,1.0303646
Canada,2022-12-24,1.4057118
Canada,2022-12-25,1.4057118
Canada,2022-12-26,1.4057118
Canada,2022-12-27,1.4057118
Canada,2022-12-28,1.4057118
Canada,2022-12-29,1.4057118
Canada,2022-12-30,1.4057118
Canada,2022-12-31,1.2879558
Canada,2023-01-01,1.2879558
Canada,2023-01-02,1.2879558
Canada,2023-01-03,1.2879558
Canada,2023-01-04,1.2879558
Canada,2023-01-05,1.2879558
Canada,2023-01-06,1.2879558
Canada,2023-01-07,0.9494074
Canada,2023-01-08,0.9494074
Canada,2023-01-09,0.9494074
Canada,2023-01-10,0.9494074
Canada,2023-01-11,0.9494074
Canada,2023-01-12,0.9494074
Canada,2023-01-13,0.9494074
Canada,2023-01-14,1.2217181
Canada,2023-01-15,1.2217181
Canada,2023-01-16,1.2217181
Canada,2023-01-17,1.2217181
Canada,2023-01-18,1.2217181
Canada,2023-01-19,1.2217181
Canada,2023-01-20,1.2217181
Canada,2023-01-21,1.1113218
Canada,2023-01-22,1.1113218
Canada,2023-01-23,1.1113218
Canada,2023-01-24,1.1113218
Canada,2023-01-25,1.1113218
Canada,2023-01-26,1.1113218
Canada,2023-01-27,1.1113218
Canada,2023-01-28,1.0230049
Canada,2023-01-29,1.0230049
Canada,2023-01-30,1.0230049
Canada,2023-01-31,1.0230049
Canada,2023-02-01,1.0230049
Canada,2023-02-02,1.0230049
Canada,2023-02-03,1.0230049
Canada,2023-02-04,0.92732817
Canada,2023-02-05,0.92732817
Canada,2023-02-06,0.92732817
Canada,2023-02-07,0.92732817
Canada,2023-02-08,0.92732817
Canada,2023-02-09,0.92732817
Canada,2023-02-10,0.92732817
Canada,2023-02-11,0.83165145
Canada,2023-02-12,0.83165145
Canada,2023-02-13,0.83165145
Canada,2023-02-14,0.83165145
Canada,2023-02-15,0.83165145
Canada,2023-02-16,0.83165145
Canada,2023-02-17,0.83165145
Canada,2023-02-18,0.7801332
Canada,2023-02-19,0.7801332
Canada,2023-02-20,0.7801332
Canada,2023-02-21,0.7801332
Canada,2023-02-22,0.7801332
Canada,2023-02-23,0.7801332
Canada,2023-02-24,0.7801332
Canada,2023-02-25,0.6182188
Canada,2023-02-26,0.6182188
Canada,2023-02-27,0.6182188
Canada,2023-02-28,0.6182188
Canada,2023-03-01,0.6182188
Canada,2023-03-02,0.6182188
Canada,2023-03-03,0.6182188
Canada,2023-03-04,0.60717916
Canada,2023-03-05,0.60717916
Canada,2023-03-06,0.60717916
Canada,2023-03-07,0.60717916
Canada,2023-03-08,0.60717916
Canada,2023-03-09,0.60717916
Canada,2023-03-10,0.60717916
Canada,2023-03-11,0.5924597
Canada,2023-03-12,0.5924597
Canada,2023-03-13,0.5924597
Canada,2023-03-14,0.5924597
Canada,2023-03-15,0.5924597
Canada,2023-03-16,0.5924597
Canada,2023-03-17,0.5924597
Canada,2023-03-18,0.6660571
Canada,2023-03-19,0.6660571
Canada,2023-03-20,0.6660571
Canada,2023-03-21,0.6660571
Canada,2023-03-22,0.6660571
Canada,2023-03-23,0.6660571
Canada,2023-03-24,0.6660571
Canada,2023-03-25,0.5556609
Canada,2023-03-26,0.5556609
Canada,2023-03-27,0.5556609
Canada,2023-03-28,0.5556609
Canada,2023-03-29,0.5556609
Canada,2023-03-30,0.5556609
Canada,2023-03-31,0.5556609
Canada,2023-04-01,0.48206344
Canada,2023-04-02,0.48206344
Canada,2023-04-03,0.48206344
Canada,2023-04-04,0.48206344
Canada,2023-04-05,0.48206344
Canada,2023-04-06,0.48206344
Canada,2023-04-07,0.48206344
Canada,2023-04-08,0
Canada,2023-04-09,0.5409414
Canada,2023-04-10,0.5409414
Canada,2023-04-11,0.5409414
Canada,2023-04-12,0.5409414
Canada,2023-04-13,0.5409414
Canada,2023-04-14,0.5409414
Canada,2023-04-15,0.5409414
Canada,2023-04-16,0.53726155
Canada,2023-04-17,0.53726155
Canada,2023-04-18,0.53726155
Canada,2023-04-19,0.53726155
Canada,2023-04-20,0.53726155
Canada,2023-04-21,0.53726155
Canada,2023-04-22,0.53726155
Canada,2023-04-23,0.43790495
Canada,2023-04-24,0.43790495
Canada,2023-04-25,0.43790495
Canada,2023-04-26,0.43790495
Canada,2023-04-27,0.43790495
Canada,2023-04-28,0.43790495
Canada,2023-04-29,0.43790495
Canada,2023-04-30,0.55198103
Canada,2023-05-01,0.55198103
Canada,2023-05-02,0.55198103
Canada,2023-05-03,0.55198103
Canada,2023-05-04,0.55198103
Canada,2023-05-05,0.55198103
Canada,2023-05-06,0.55198103
Canada,2023-05-07,0.5188622
Canada,2023-05-08,0.5188622
Canada,2023-05-09,0.5188622
Canada,2023-05-10,0.5188622
Canada,2023-05-11,0.5188622
Canada,2023-05-12,0.5188622
Canada,2023-05-13,0.5188622
Canada,2023-05-14,0.44158483
Canada,2023-05-15,0.44158483
Canada,2023-05-16,0.6145389
Canada,2023-05-17,0.6145389
Canada,2023-05-18,0.6145389
Canada,2023-05-19,0.6145389
Canada,2023-05-20,0.6145389
Canada,2023-05-21,0.17295405
Canada,2023-05-22,0.17295405
Canada,2023-05-23,0.12879558
Canada,2023-05-24,0.12879558
Canada,2023-05-25,0.12879558
Canada,2023-05-26,0.12879558
Canada,2023-05-27,0.12879558
Canada,2023-05-28,0.12879558
Canada,2023-05-29,0.12879558
Canada,2023-05-30,0.12511571
Canada,2023-05-31,0.12511571
Canada,2023-06-01,0.12511571
Canada,2023-06-02,0.12511571
Canada,2023-06-03,0.12511571
Canada,2023-06-04,0.12511571
Canada,2023-06-05,0.12511571
Canada,2023-06-06,0.106716335
Canada,2023-06-07,0.106716335
Canada,2023-06-08,0.106716335
Canada,2023-06-09,0.106716335
Canada,2023-06-10,0.106716335
Canada,2023-06-11,0.106716335
Canada,2023-06-12,0.106716335
Canada,2023-06-13,0.09199684
Canada,2023-06-14,0.09199684
Canada,2023-06-15,0.09199684
Canada,2023-06-16,0.09199684
Canada,2023-06-17,0.09199684
Canada,2023-06-18,0.09199684
Canada,2023-06-19,0.09199684
Canada,2023-06-20,0.08095722
Canada,2023-06-21,0.08095722
Canada,2023-06-22,0.08095722
Canada,2023-06-23,0.08095722
Canada,2023-06-24,0.08095722
Canada,2023-06-25,0.08095722
Canada,2023-06-26,0.08095722
Canada,2023-06-27,0.073597476
Canada,2023-06-28,0.073597476
Canada,2023-06-29,0.073597476
Canada,2023-06-30,0.073597476
Canada,2023-07-01,0.073597476
Canada,2023-07-02,0.073597476
Canada,2023-07-03,0.073597476
Canada,2023-07-04,0.044158485
Canada,2023-07-05,0.044158485
Canada,2023-07-06,0.044158485
Canada,2023-07-07,0.044158485
Canada,2023-07-08,0.044158485
Canada,2023-07-09,0.044158485
Canada,2023-07-10,0.044158485
Canada,2023-07-11,0.09199684
Canada,2023-07-12,0.09199684
Canada,2023-07-13,0.09199684
Canada,2023-07-14,0.09199684
Canada,2023-07-15,0.09199684
Canada,2023-07-16,0.09199684
Canada,2023-07-17,0.09199684
Canada,2023-07-18,0.08095722
Canada,2023-07-19,0.08095722
Canada,2023-07-20,0.08095722
Canada,2023-07-21,0.08095722
Canada,2023-07-22,0.08095722
Canada,2023-07-23,0.08095722
Canada,2023-07-24,0.08095722
Canada,2023-07-25,0.08095722
Canada,2023-07-26,0.08095722
Canada,2023-07-27,0.08095722
Canada,2023-07-28,0.08095722
Canada,2023-07-29,0.08095722
Canada,2023-07-30,0.08095722
Canada,2023-07-31,0.08095722
Canada,2023-08-01,0.09199684
Canada,2023-08-02,0.09199684
Canada,2023-08-03,0.09199684
Canada,2023-08-04,0.09199684
Canada,2023-08-05,0.09199684
Canada,2023-08-06,0.09199684
Canada,2023-08-07,0.09199684
Canada,2023-08-08,0.08095722
Canada,2023-08-09,0.08095722
Canada,2023-08-10,0.08095722
Canada,2023-08-11,0.08095722
Canada,2023-08-12,0.08095722
Canada,2023-08-13,0.08095722
Canada,2023-08-14,0.08095722
Canada,2023-08-15,0.07727735
Canada,2023-08-16,0.07727735
Canada,2023-08-17,0.07727735
Canada,2023-08-18,0.07727735
Canada,2023-08-19,0.07727735
Canada,2023-08-20,0.07727735
Canada,2023-08-21,0.07727735
Canada,2023-08-22,0.099356584
Canada,2023-08-23,0.099356584
Canada,2023-08-24,0.099356584
Canada,2023-08-25,0.099356584
Canada,2023-08-26,0.099356584
Canada,2023-08-27,0.099356584
Canada,2023-08-28,0.099356584
Canada,2023-08-29,0.18767355
Canada,2023-08-30,0.18767355
Canada,2023-08-31,0.18767355
Canada,2023-09-01,0.18767355
Canada,2023-09-02,0.18767355
Canada,2023-09-03,0.18767355
Canada,2023-09-04,0.18767355
Canada,2023-09-05,0.23551191
Canada,2023-09-06,0.23551191
Canada,2023-09-07,0.23551191
Canada,2023-09-08,0.23551191
Canada,2023-09-09,0.23551191
Canada,2023-09-10,0.23551191
Canada,2023-09-11,0.23551191
Canada,2023-09-12,0.21343267
Canada,2023-09-13,0.21343267
Canada,2023-09-14,0.21343267
Canada,2023-09-15,0.21343267
Canada,2023-09-16,0.21343267
Canada,2023-09-17,0.21343267
Canada,2023-09-18,0.21343267
Canada,2023-09-19,0.24655153
Canada,2023-09-20,0.24655153
Canada,2023-09-21,0.24655153
Canada,2023-09-22,0.24655153
Canada,2023-09-23,0.24655153
Canada,2023-09-24,0.24655153
Canada,2023-09-25,0.24655153
Canada,2023-09-26,0.31278926
Canada,2023-09-27,0.31278926
Canada,2023-09-28,0.31278926
Canada,2023-09-29,0.31278926
Canada,2023-09-30,0.31278926
Canada,2023-10-01,0.31278926
Canada,2023-10-02,0.31278926
Canada,2023-10-03,0.3900666
Canada,2023-10-04,0.3900666
Canada,2023-10-05,0.3900666
Canada,2023-10-06,0.3900666
Canada,2023-10-07,0.3900666
Canada,2023-10-08,0.3900666
Canada,2023-10-09,0.3900666
Canada,2023-10-10,0.29806978
Canada,2023-10-11,0.29806978
Canada,2023-10-12,0.29806978
Canada,2023-10-13,0.29806978
Canada,2023-10-14,0.29806978
Canada,2023-10-15,0.29806978
Canada,2023-10-16,0.29806978
Canada,2023-10-17,0.37166724
Canada,2023-10-18,0.37166724
Canada,2023-10-19,0.37166724
Canada,2023-10-20,0.37166724
Canada,2023-10-21,0.37166724
Canada,2023-10-22,0.37166724
Canada,2023-10-23,0.37166724
Canada,2023-10-24,0.40110624
Canada,2023-10-25,0.40110624
Canada,2023-10-26,0.40110624
Canada,2023-10-27,0.40110624
Canada,2023-10-28,0.40110624
Canada,2023-10-29,0.40110624
Canada,2023-10-30,0.40110624
Canada,2023-10-31,0.33118862
Canada,2023-11-01,0.33118862
Canada,2023-11-02,0.33118862
Canada,2023-11-03,0.33118862
Canada,2023-11-04,0.33118862
Canada,2023-11-05,0.33118862
Canada,2023-11-06,0.33118862
Canada,2023-11-07,0.37902698
Canada,2023-11-08,0.37902698
Canada,2023-11-09,0.37902698
Canada,2023-11-10,0.37902698
Canada,2023-11-11,0.37902698
Canada,2023-11-12,0.37902698
Canada,2023-11-13,0.37902698
Canada,2023-11-14,0.40846598
Canada,2023-11-15,0.40846598
Canada,2023-11-16,0.40846598
Canada,2023-11-17,0.40846598
Canada,2023-11-18,0.40846598
Canada,2023-11-19,0.40846598
Canada,2023-11-20,0.40846598
Canada,2023-11-21,0.38638672
Canada,2023-11-22,0.38638672
Canada,2023-11-23,0.38638672
Canada,2023-11-24,0.38638672
Canada,2023-11-25,0.38638672
Canada,2023-11-26,0.38638672
Canada,2023-11-27,0.38638672
Canada,2023-11-28,0.46366408
Canada,2023-11-29,0.46366408
Canada,2023-11-30,0.46366408
Canada,2023-12-01,0.46366408
Canada,2023-12-02,0.46366408
Canada,2023-12-03,0.46366408
Canada,2023-12-04,0.46366408
Canada,2023-12-05,0.34222823
Canada,2023-12-06,0.34222823
Canada,2023-12-07,0.34222823
Canada,2023-12-08,0.34222823
Canada,2023-12-09,0.34222823
Canada,2023-12-10,0.34222823
Canada,2023-12-11,0.34222823
Canada,2023-12-12,0.27231064
Canada,2023-12-13,0.27231064
Canada,2023-12-14,0.27231064
Canada,2023-12-15,0.27231064
Canada,2023-12-16,0.27231064
Canada,2023-12-17,0.27231064
Canada,2023-12-18,0.27231064
Canada,2023-12-19,0.3091094
Canada,2023-12-20,0.3091094
Canada,2023-12-21,0.3091094
Canada,2023-12-22,0.3091094
Canada,2023-12-23,0.3091094
Canada,2023-12-24,0.3091094
Canada,2023-12-25,0.3091094
Canada,2023-12-26,0.49310306
Canada,2023-12-27,0.49310306
Canada,2023-12-28,0.49310306
Canada,2023-12-29,0.49310306
Canada,2023-12-30,0.49310306
Canada,2023-12-31,0.49310306
Canada,2024-01-01,0.49310306
Canada,2024-01-02,0.3348685
Canada,2024-01-03,0.3348685
Canada,2024-01-04,0.3348685
Canada,2024-01-05,0.3348685
Canada,2024-01-06,0.3348685
Canada,2024-01-07,0.3348685
Canada,2024-01-08,0.3348685
Canada,2024-01-09,0.32382888
Canada,2024-01-10,0.32382888
Canada,2024-01-11,0.32382888
Canada,2024-01-12,0.32382888
Canada,2024-01-13,0.32382888
Canada,2024-01-14,0.32382888
Canada,2024-01-15,0.32382888
Canada,2024-01-16,0.2097528
Canada,2024-01-17,0.2097528
Canada,2024-01-18,0.2097528
Canada,2024-01-19,0.2097528
Canada,2024-01-20,0.2097528
Canada,2024-01-21,0.2097528
Canada,2024-01-22,0.2097528
Canada,2024-01-23,0.1545547
Canada,2024-01-24,0.1545547
Canada,2024-01-25,0.1545547
Canada,2024-01-26,0.1545547
Canada,2024-01-27,0.1545547
Canada,2024-01-28,0.1545547
Canada,2024-01-29,0.1545547
Canada,2024-01-30,0.15823457
Canada,2024-01-31,0.15823457
Canada,2024-02-01,0.15823457
Canada,2024-02-02,0.15823457
Canada,2024-02-03,0.15823457
Canada,2024-02-04,0.15823457
Canada,2024-02-05,0.15823457
Canada,2024-02-06,0.14351507
Canada,2024-02-07,0.14351507
Canada,2024-02-08,0.14351507
Canada,2024-02-09,0.14351507
Canada,2024-02-10,0.14351507
Canada,2024-02-11,0.14351507
Canada,2024-02-12,0.14351507
Canada,2024-02-13,0.15823457
Canada,2024-02-14,0.15823457
Canada,2024-02-15,0.15823457
Canada,2024-02-16,0.15823457
Canada,2024-02-17,0.15823457
Canada,2024-02-18,0.15823457
Canada,2024-02-19,0.15823457
Canada,2024-02-20,0.14719495
Canada,2024-02-21,0.14719495
Canada,2024-02-22,0.14719495
Canada,2024-02-23,0.14719495
Canada,2024-02-24,0.14719495
Canada,2024-02-25,0.14719495
Canada,2024-02-26,0.14719495
Canada,2024-02-27,0.1398352
Canada,2024-02-28,0.1398352
Canada,2024-02-29,0.1398352
Canada,2024-03-01,0.1398352
Canada,2024-03-02,0.1398352
Canada,2024-03-03,0.1398352
Canada,2024-03-04,0.1398352
Canada,2024-03-05,0.099356584
Canada,2024-03-06,0.099356584
Canada,2024-03-07,0.099356584
Canada,2024-03-08,0.099356584
Canada,2024-03-09,0.099356584
Canada,2024-03-10,0.099356584
Canada,2024-03-11,0.099356584
Canada,2024-03-12,0.07727735
Canada,2024-03-13,0.07727735
Canada,2024-03-14,0.07727735
Canada,2024-03-15,0.07727735
Canada,2024-03-16,0.07727735
Canada,2024-03-17,0.07727735
Canada,2024-03-18,0.07727735
Canada,2024-03-19,0.08831697
Canada,2024-03-20,0.08831697
Canada,2024-03-21,0.08831697
Canada,2024-03-22,0.08831697
Canada,2024-03-23,0.08831697
Canada,2024-03-24,0.08831697
Canada,2024-03-25,0.08831697
Canada,2024-03-26,0.044158485
Canada,2024-03-27,0.044158485
Canada,2024-03-28,0.044158485
Canada,2024-03-29,0.044158485
Canada,2024-03-30,0.044158485
Canada,2024-03-31,0.044158485
Canada,2024-04-01,0.044158485
Canada,2024-04-02,0.05887798
Canada,2024-04-03,0.05887798
Canada,2024-04-04,0.05887798
Canada,2024-04-05,0.05887798
Canada,2024-04-06,0.05887798
Canada,2024-04-07,0.05887798
Canada,2024-04-08,0.05887798
Canada,2024-04-09,0.08831697
Canada,2024-04-10,0.08831697
Canada,2024-04-11,0.08831697
Canada,2024-04-12,0.08831697
Canada,2024-04-13,0.08831697
Canada,2024-04-14,0.08831697
Canada,2024-04-15,0.08831697
Canada,2024-04-16,0.08095722
Canada,2024-04-17,0.08095722
Canada,2024-04-18,0.08095722
Canada,2024-04-19,0.08095722
Canada,2024-04-20,0.08095722
Canada,2024-04-21,0.08095722
Canada,2024-04-22,0.08095722
Canada,2024-04-23,0.08095722
Canada,2024-04-24,0.08095722
Canada,2024-04-25,0.08095722
Canada,2024-04-26,0.08095722
Canada,2024-04-27,0.08095722
Canada,2024-04-28,0.08095722
Canada,2024-04-29,0.08095722
Canada,2024-04-30,0.08095722
Canada,2024-05-01,0.08095722
Canada,2024-05-02,0.08095722
Canada,2024-05-03,0.08095722
Canada,2024-05-04,0.08095722
Canada,2024-05-05,0.08095722
Canada,2024-05-06,0.08095722
Canada,2024-05-07,0.106716335
Canada,2024-05-08,0.106716335
Canada,2024-05-09,0.106716335
Canada,2024-05-10,0.106716335
Canada,2024-05-11,0.106716335
Canada,2024-05-12,0.106716335
Canada,2024-05-13,0.106716335
Canada,2024-05-14,0.09199684
Canada,2024-05-15,0.09199684
Canada,2024-05-16,0.09199684
Canada,2024-05-17,0.09199684
Canada,2024-05-18,0.09199684
Canada,2024-05-19,0.09199684
Canada,2024-05-20,0.09199684
Canada,2024-05-21,0.099356584
Canada,2024-05-22,0.099356584
Canada,2024-05-23,0.099356584
Canada,2024-05-24,0.099356584
Canada,2024-05-25,0.099356584
Canada,2024-05-26,0.099356584
Canada,2024-05-27,0.099356584
